9908,Delaware Court of Chancery,Del. Ch.,3297,Del.,1800-10-01,2017-10-04,456880
9911,United States District Court for the District of Alaska,D.Alaska,1,U.S.,1959-04-09,1959-04-09,432734
9913,Monmouth County Court of Common Pleas,Monmouth Cty. C.P.,3,N.J.,1943-01-19,1943-02-25,457663
9915,Essex County Court of Common Pleas,Essex Cty. C.P.,10,N.J.,1929-01-01,1943-07-21,447044
9916,Cape May County Orphans' Court,Cape May Cty. Orphans' Ct.,1,N.J.,1940-10-30,1940-10-30,455960
9918,"County Court of New York, Tomkpins County",Tompkins Cty. Ct.,1,N.Y.,1910-02-01,1910-02-01,445398
9919,Warren County Orphans Court,Warren County Orphans Ct.,2,N.J.,1943-03-24,1943-03-29,457664
9920,"County Court of New York, Ontario County",Ontario Cty. Ct.,36,N.Y.,1848-09-01,2014-10-16,445400
9921,Monmouth County Court of Common Pleas,Monmouth Cty. Ct. C.P.,6,N.J.,1940-06-07,1944-04-11,454406
9922,Commissioner of Education,Commissioner of Education,1,N.J.,1925-04-07,1925-04-07,439961
9923,Essex County Court of Quarter Sessions,Essex Cty. Ct. Quarter Sess.,8,N.J.,1926-12-16,1943-05-05,426896
9926,Essex County Orphans' Court,Essex Cty. Orphans' Ct.,22,N.J.,1922-01-01,1941-02-10,439564
9927,Patterson District Court,Patterson Dist. Ct.,2,N.J.,1934-01-04,1943-06-26,429172
9929,Warren County Orphans' Court,Warren Cty. Orphans' Ct.,1,Pa.,1985-09-10,1985-09-10,1232925
9930,Camden County Circuit Court,Camden Cty. Cir. Ct.,18,N.J.,1925-01-01,1937-11-17,439988
9932,"County Court of New York, Ulster County",Ulster Cty. Ct.,78,N.Y.,1892-02-01,2003-09-29,342757
9933,New Hampshire Superior Court,N.H. Super. Ct.,3332,N.H.,1796-10-01,1877-08-11,461405
9934,Paterson City District Court,Patterson City Dist. Ct.,1,N.J.,1943-01-12,1943-01-12,457627
9936,Bergen County Court of Common Pleas,Bergen Cty. C.P.,1,N.J.,1943-02-10,1943-02-10,457681
9937,Passaic County Court of Common Pleas,Passaic Cty. C.P.,2,N.J.,1936-11-19,1943-04-06,457695
9938,Morris County District Court,Morris Cty. Dist. Ct.,5,N.J.,1934-01-10,1978-04-17,295766
9939,New York City Municipal Court,N.Y. City Mun. Ct.,1,N.J.,1930-01-01,1930-01-01,426755
9940,Bergen County Court of Special Sessions,Bergen Cty. Ct. Spec. Sess.,1,N.J.,1941-09-26,1941-09-26,456053
9941,Ocean County Circuit Court,Ocean Cty. Cir. Ct.,2,N.J.,1925-01-05,1925-01-05,439822
9943,Special Court of Appeals of Virginia,Va.,133,Va.,1924-12-18,1928-12-06,468380
9944,Essex County Orphans Court,Essex County Orphans Ct.,1,N.J.,1943-11-24,1943-11-24,457682
9945,Morris County Circuit Court,Morris Cty. Cir. Ct.,9,N.J.,1927-01-01,1941-07-02,429094
9946,New York Court of Chancery,N.Y. Ch.,3856,N.Y.,1814-01-01,1850-06-01,222005
9947,Morris County Court of Common Pleas,Morris Cty. Ct. C.P.,1,N.J.,1941-07-31,1941-07-31,456023
9948,Essex County Surrogate's Court,Essex Cty. Sur. Ct.,5,N.J.,1930-10-07,1941-10-09,449672
9949,Essex County Court of Special Sessions,Essex Cty. Ct. Spec. Sess.,2,N.J.,1933-11-15,1941-11-28,449488
9951,Delaware Orphans' Court,Del. Orphans' Ct.,35,Del.,1827-07-10,1968-12-06,75612
9952,Salem County Court of Common Pleas,Salem Cty. Ct. C.P.,2,N.J.,1930-01-01,1936-03-30,426421
9953,Cumberland County Juvenile and Domestic Relations Court,Cumberland Cty. Juv. & Dom. Rel. Ct.,10,N.J.,1976-01-29,1981-07-28,294825
9954,Atlantic County Court of Common Pleas,Atlantic Cty. Ct. C.P.,2,N.J.,1924-01-01,1937-12-12,439475
9955,Kansas City Court of Appeals,Mo. Ct. App.,11413,Mo.,1883-04-05,1993-05-11,485655
9956,Passaic County Juvenile and Domestic Relations Court,Passaic Cty. Juv. & Dom. Rel. Ct.,4,N.J.,1977-12-05,1980-02-21,477992
9958,St. Louis Court of Appeals,Mo. Ct. App.,11715,Mo.,1876-07-03,1994-05-15,485652
9959,"County Court of New York, Nassau County",Nassau Cty.Ct.,2,N.Y.,1997-12-22,1997-12-31,478373
9962,Supreme Court of Virginia,Va.,5074,Va.,1871-06-01,2004-04-23,67375
9963,"County Court of New York, Schenectady County",Schenectady Cty.Ct.,1,N.Y.,1997-12-24,1997-12-24,478022
9964,"County Court of New York, Broome County",Broome Cty. Ct.,98,N.Y.,1896-12-01,2002-05-24,478353
9969,St. Louis City Court of Appeals,Mo. Ct. App.,21,Mo.,1892-12-06,1926-06-01,493013
9970,N. Y. Commission of Appeals,N.Y. Comm'n App.,82,N.Y.,1870-12-01,1871-12-29,507271
9973,United States Court of Appeals for the District of Columbia Circuit,7th Cir.,1,U.S.,1952-05-13,1952-05-13,499488
9975,Temporary Emergency Court of Appeals,Temp. Emer. Ct. App.,6,U.S.,1979-03-05,1981-06-11,493849
9976,Delaware Circuit Court,Del. Cir. Ct.,3,Ohio,1886-12-01,1899-12-01,1616608
9977,New Jersey Court of Pardons,N.J. Ct. Pardons,1,N.J.,1925-01-01,1925-01-01,439925
9978,Court of Customs and Patent Appeals,Cust. & Pat. App.,16,U.S.,1937-04-05,1955-03-30,515583
9982,Missouri Court of Appeals,Mo. Ct. App.,69688,Mo.,1876-01-10,2018-02-13,514942
9983,Warren County Court,Warren Cty. Ct.,2,N.J.,1926-05-28,1964-12-08,509452
9984,Navajo Nation Supreme Court,Navajo,626,Navajo Nation,1969-06-27,2016-12-16,528746
9985,Navajo Nation District Court,Navajo D. Ct.,62,Navajo Nation,1986-04-15,2006-03-01,528752
9987,New York Commission of Appeals,N.Y. Comm'n App.,393,N.Y.,1871-01-01,1875-01-01,525395
9988,Navajo Nation Family Court,Navajo Fam. Ct.,16,Navajo Nation,1989-09-14,2006-07-11,530287
9991,Michigan Court of Appeals,Mich. Ct. App,505,Mich.,1969-10-28,2007-01-23,555850
9992,Supreme Court of Texas,Tex.,28167,Tex.,1840-01-01,2017-12-15,569367
9993,United States Court of Appeals for the Second Circuit,2nd Cir.,148,U.S.,1930-02-17,1972-09-27,14280
9996,United States Court of Appeals for the First Circuit,2d Cir.,3,U.S.,2005-10-27,2005-10-27,562424
9997,New Hampshire Committee of the Privy Council,N.H. Committee of the Privy Council,1,N.H.,1760-07-01,1760-07-01,581131
9998,Philadelphia Mayor's Court,Phila. Mayor's Ct.,1,Pa.,1797-04-01,1797-04-01,580982
9999,United States Circuit Court for the District of Pennsylvania,C.C.D. Pa.,661,U.S.,1783-05-01,1910-06-13,580984
10002,United States Court of Appeals for the Eight Circuit,8th Cir.,163,U.S.,1932-04-11,2008-02-25,15547
10003,Pennsylvania High Court of Errors and Appeals,Penn. High Ct. Err. & App.,22,Pa.,1780-04-01,1804-01-01,581101
10004,United States District Court for the District of Columbia,D.C.C.,22,U.S.,1947-05-22,1988-01-25,603527
10005,New Jersey State Board of Taxes and Assessment,N.J.B.T. Assessment,2,N.J.,1923-03-20,1923-12-18,586589
10006,Gloucester County Circuit Court,Gloucester Cty. Cir. Ct.,5,Va.,1991-06-28,2011-11-30,3872782
10008,Essex County Court of Oyer & Terminer,Essex Cty. Ct. Oyer & Terminer,1,N.J.,1923-01-01,1923-01-01,586770
10009,Essex County Quarter Sessions,Essex Cty. Quarter Sess.,1,N.J.,1921-12-01,1921-12-01,586609
10010,American Samoa District Court,Am. Samoa Dist. Ct.,5,Am. Samoa,1902-01-01,2005-02-24,205590
10011,Passaic Circuit Court,Passaic Cir. Ct.,1,N.J.,1926-03-10,1926-03-10,584238
10012,United States District Court for the District of Missouri,D.Mo.,1,U.S.,1947-02-07,1947-02-07,603726
10013,Burlington County Circuit Court,Burlington Cty. Cir. Ct.,3,N.J.,1926-01-01,1936-07-21,452636
10014,Middlesex County Orphans' Court,Middlesex Cty. Orphans' Ct.,2,N.J.,1923-01-01,1938-02-15,452593
10016,United States Bankruptcy Court for the Sourthern District of Florida,Bankr. S.D. Fla.,3,U.S.,1997-05-19,1997-06-17,269064
10017,United States Bankruptcy Court for the District of North Dakota,Bankr. D.N.D.,338,U.S.,1979-08-28,2017-10-24,269066
10018,United States Bankruptcy Court for the District of Rhode Island,Bankr. D.R.I.,678,U.S.,1972-01-14,2018-02-06,168157
10019,United States Bankruptcy Court for the District of Puerto Rico,Bankr. D.P.R.,320,U.S.,1980-03-20,2018-01-24,269120
10021,United States Bankruptcy Court for the Western District of Arkansas,Bankr. W.D. Ark.,142,U.S.,1981-10-11,2018-01-25,273502
10022,United States Bankruptcy Appellate Panel for the Second Circuit,B.A.P. 2d Cir.,27,U.S.,1996-11-25,2000-04-21,168467
10023,Cumberland County District Court,Cumberland Cty. Dist. Ct.,7,N.J.,1974-02-14,1980-01-14,287450
10024,Camden County Juvenile and Domestic Relations Court,Camden Cty. Juv. & Dom. Rel. Ct.,9,N.J.,1975-02-18,1981-08-12,297757
10026,Hudson County Orphans Court,Hudson Cty. Orphans Ct.,2,N.J.,1926-11-24,1934-12-13,575700
10027,Passaic County District Court,Passaic Cty. Dist. Ct.,12,N.J.,1975-07-11,1983-12-28,290041
10028,United States Bankruptcy Court for the District of Nevada,Bankr. D. Nev.,251,U.S.,1979-10-10,2017-01-26,273633
10030,New Jersey Superior Court Resentencing Panel,N.J. Super. Ct.,7,N.J.,1979-12-03,1980-06-05,289133
10033,Superior Court of New Jersey,N.J. Super. Ct.,1,N.J.,1980-03-18,1980-03-18,291410
10034,District Court Middlesex County,Middlesex County District Court,1,N.J.,1968-03-08,1968-03-08,305398
10035,"New Jersey Superior Court, Chancery Division",N.J. Super. Ct. Ch.,1,N.J.,1986-03-21,1986-03-21,301941
10036,Middlesex County District Court,Middlesex Cty. Dist. Ct.,1,N.J.,1974-10-25,1974-10-25,300934
10038,United States District Court for the Western District of Kentucky,W.D. Mich.,1,U.S.,1950-08-07,1950-08-07,290957
10039,Middlese County District Court,Middlese Cty. Dist. Ct.,1,N.J.,1973-12-13,1973-12-13,317026
10040,New Jersey Municipal Court,N.J. Mun. Ct.,2,N.J.,1973-04-23,1978-08-29,314808
10041,Essex County Juvenile and Domestic Relations Court,Essex Cty. Juv. & Dom. Rel. Ct.,10,N.J.,1932-02-15,1977-08-01,312387
10045,United States Court of Customs Appeals,C.C.P.A.,1,U.S.,1949-04-12,1949-04-12,306203
10049,United States Court of Appeals for the First Circuit,8th Cir.,1,U.S.,1976-07-28,1976-07-28,315543
10050,United States District Court for the District of Virginia,D. Va.,20,U.S.,1808-12-01,1988-01-04,610950
10051,Elmira City Court,Elmira City Ct.,2,N.Y.,2002-08-07,2003-05-22,604588
10053,Webster Justice Court,Webster J. Ct.,9,N.Y.,1967-01-28,2015-10-26,604447
10054,United States District Court for the District of Georgia,D. Ga.,15,U.S.,1811-07-17,2017-05-10,615552
10055,New York Common Pleas,N.Y. C. P.,36,N.Y.,1857-12-01,1885-01-01,630150
10056,U. S. Circuit Court for the Southern District of New York,C. C. S. D. N.Y.,2,N.Y.,1882-01-01,1882-07-01,628661
10057,Rockland County Surrogate's Court,Rockland County Sur. Ct.,1,N.Y.,1879-12-01,1879-12-01,624543
10058,Albany Surrogate's Court,Albany Sur. Ct.,1,N.Y.,1884-07-01,1884-07-01,630241
10061,United States District Court for the District of Columbia,D.D.C,1,U.S.,1946-12-17,1946-12-17,611460
10062,"Surrogate's Court, Kings County","Sur. Ct., Kings County",1,N.Y.,1882-08-01,1882-08-01,628739
10064,Court of Appeals of Indian Territory,Indian Terr.,575,Okla.,1895-10-19,1907-09-26,618222
10065,City Court of Brooklyn,Brooklyn City Ct.,11,N.Y.,1878-06-01,1893-05-22,624504
10068,New York Supreme Court,N.Y. Gen. Term,2,N.Y.,1867-05-01,1882-03-01,628724
10070,"New York Common Pleas, General Term",N.Y.C.P.,15,N.Y.,1860-04-01,1886-12-01,624503
10071,Buffalo Superior Court,Buffalo Super. Ct.,700,N.Y.,1854-10-01,1895-12-23,622822
10072,Albany Oyer and Terminer,Albany Oyer & Terminer,7,N.Y.,1868-11-01,1881-10-01,624532
10073,New York Common Pleas,N.Y. Com. Pl,14,N.Y.,1858-11-01,1881-11-01,628644
10074,Tuscarawas County Court of Common Pleas,Tuscarawas Cty. C.P.,76,Ohio,1816-06-01,1970-12-02,628208
10075,"County Court of New York, Nassau County",Nassau City Ct.,4,N.Y.,1970-07-15,2003-08-18,604508
10076,United States Bankruptcy Court for the District of Hawaii,Bankr. D. Haw.,275,U.S.,1979-12-17,2017-09-21,630739
10078,United States District Court for the Eastern District of Illinois,N.D. Ill.,2,U.S.,1946-05-24,1946-07-09,622678
10079,Stark County Court of Common Pleas,Stark Cty. C.P.,78,Ohio,1816-06-01,1996-04-15,628220
10082,Court of General Sessions of the County of New York,N.Y. Ct. Gen. Sess.,1,N.Y.,1878-11-01,1878-11-01,621487
10083,Columbiana County Court of Common Pleas,Columbiana Cty. C.P.,49,Ohio,1816-06-01,1999-10-26,628196
10084,Harrison County Court of Common Pleas,Harrison Cty. C.P.,18,Ohio,1816-05-01,2001-03-27,628195
10085,Oneida County Court,Oneida County Ct.,1,N.Y.,1881-01-01,1881-01-01,624516
10086,United States Bankruptcy Court for the Eastern District of Wisconsin,Bank. E.D. Wis.,7,U.S.,2002-10-10,2015-04-20,630717
10087,Belmont County Court of Common Pleas,Belmont Cty. C.P.,30,Ohio,1816-03-01,1998-10-30,628197
10088,United States Claims Court,Cl. Ct.,2251,U.S.,1935-10-07,1992-10-28,622463
10090,New York Superior Court General Term,N.Y. Super. Ct.,287,N.Y.,1855-06-01,1895-12-18,631238
10091,United States Bankruptcy Court for the Eastern District of Washington,Bankr. E.D. Wash.,71,U.S.,1980-01-18,2015-02-10,630704
10096,New York Supreme Court Special Term,N.Y. Sup. Ct.,158,N.Y.,1859-04-01,1922-02-01,622817
10097,Guernsey County Court of Common Pleas,Guernsey Cty. C.P.,11,Ohio,1816-05-01,1947-12-27,628198
10100,New York Superior Court Special Term,N.Y. Super. Ct.,26,N.Y.,1855-06-01,1895-06-24,622917
10101,Montgomery County Court,Montgomery Cty. Ct.,22,Ohio,1964-12-16,1994-07-13,6698232
10104,New York City Court General Term,N.Y. City Ct.,153,N.Y.,1885-06-01,1897-04-28,631250
10105,United States Bankruptcy Court for the Eastern District of Louisiana,Bankr. E.D. La.,152,U.S.,1981-10-28,2017-11-22,440111
10106,Monroe Circuit Court,Monroe Cir. Ct.,6,Ohio,1895-05-01,1912-04-01,638396
10107,Licking Circuit Court,Licking Cir. Ct.,45,Ohio,1894-03-01,1912-10-01,638280
10108,Butler Circuit Court,Butler Cir. Ct.,62,Ohio,1885-04-01,1912-04-27,638361
10109,Fulton Circuit Court,Fulton Cir. Ct.,14,Ohio,1891-11-01,1911-11-11,638290
10110,Ashland Circuit Court,Ashland Cir. Ct.,7,Ohio,1885-10-01,1913-06-01,638296
10111,Wayne Circuit Court,Wayne Cir. Ct.,6,Ohio,1887-02-01,1911-10-18,638287
10112,United States District Court for the District of Michigan,D. Mich.,52,U.S.,1852-01-01,2007-02-01,634933
10113,Portage Circuit Court,Portage Cir. Ct.,9,Ohio,1890-03-01,1912-03-01,638338
10114,Bradford County Court of Common Pleas,Bradford Cty. C.P.,153,Pa.,1878-03-04,2005-10-12,567046
10116,United States District Court for the Third District of New Jersey,D.N.J.,1,U.S.,1948-05-12,1948-05-12,674653
10117,Shelby Circuit Court,Shelby Cir. Ct.,1,Ky.,1926-03-23,1926-03-23,4909678
10118,Louisiana Court of Appeal,La. Ct. App.,114009,La.,1881-01-01,2018-01-10,662775
10119,Wood Circuit Court,Wood Cir. Ct.,101,Ohio,1889-10-01,1912-12-12,636287
10120,New York Court of Appeals,N. Y.,138,N.Y.,1887-10-04,1890-03-21,664250
10123,Putnam Circuit Court,Putnam Cir. Ct.,15,Ohio,1888-04-01,1908-01-01,638369
10128,"New York Superior Court, General Term",N.Y. Super. Ct.,95,N.Y.,1889-01-17,1894-01-01,657517
10129,United States Southern District of West Virginia,S.D.W. Va.,1,U.S.,1949-03-08,1949-03-08,671562
10130,Greene Circuit Court,Greene Cir. Ct.,13,Ohio,1885-01-01,1912-01-01,638424
10131,Massachusetts Superior Court,Mass. Super. Ct.,7783,Mass.,1960-06-03,2016-12-27,188980
10132,Montgomery Circuit Court,Montgomery Cir. Ct.,26,Ohio,1886-06-01,1916-01-01,636284
10133,Belmont Circuit Court,Belmont Cir. Ct.,8,Ohio,1885-06-01,1912-05-01,638384
10134,Window Rock District Court,Window Rock Dist. Ct.,36,Navajo Nation,1979-05-22,1983-12-09,686595
10136,Rockland County Court,Rockland Cty. Ct.,11,N.Y.,1893-02-01,2011-02-25,684702
10139,United States District Court for the West District of South Carolina,W.D.S.C.,1,U.S.,1949-02-16,1949-02-16,671572
10141,Navajo Nation Court of Appeals,Navajo,178,Navajo Nation,1979-01-04,1983-12-14,686593
10146,New York Surrogates' Court,N.Y. Sur. Ct.,2,N.Y.,1891-01-17,1891-01-31,673753
10147,Crownpoint District Court,Crownpoint Dist. Ct.,6,Navajo Nation,1979-03-26,1982-12-02,687778
10149,United States District Court for the Eastern District of South Carolina,D.S.C.,5,U.S.,1949-04-22,1960-05-13,695623
10152,Monroe County Court,Monroe Cty. Ct.,19,N.Y.,1880-03-01,2017-05-17,684730
10156,"New York City Court, General Term",N.Y. City Ct.,200,N.Y.,1893-11-01,1901-01-10,694980
10167,New York Common Pleas,N.Y.C.P,53,N.Y.,1859-07-01,1898-12-01,694991
10169,Steuben County Court,Steuben Cty. Ct.,10,N.Y.,1894-11-01,2016-09-09,702534
10171,Sullivan County Court,Sullivan Cty. Ct.,8,N.Y.,1894-11-01,2011-03-18,702545
10177,"New York Court of Sessions, Orange County",Orange Cty. Ct. Sess.,1,N.Y.,1894-03-01,1894-03-01,696819
10179,Supreme Court of Rhode Island,R.I.,24228,R.I.,1828-03-01,2018-03-02,718285
10182,"New York Supreme Court, Appelate Division",N.Y. App. Div.,18,N.Y.,1917-12-01,1996-02-29,676678
10183,Kentucky Court of Appeals,Ky.,66946,Ky.,1718-12-01,2017-08-11,40946
10184,Hunter Justice Court,Hunter J. Ct.,3,N.Y.,2002-09-27,2014-08-14,691799
10186,United States District Court for the District of Arkansas,D. Kan.,1,U.S.,1949-08-09,1949-08-09,683616
10187,"County Court of New York, Bronx County",Bronx Cty. Ct.,68,N.Y.,1914-03-01,1962-05-21,707670
10193,New York Court of General Sessions of the Peace,N.Y. Ct. Sess. P.,93,N.Y.,1898-09-01,1926-11-15,361768
10194,"New York County Court, Oneida County",Oneida Cty. Ct.,4,N.Y.,1897-12-01,1971-05-05,714456
10198,"New York City Court, General Term",N.Y. Gen. Term,5,N.Y.,1887-05-01,1889-07-09,657636
10203,New York Court of General Session of the Peace,N.Y. Ct. Sess. P.,9,N.Y.,1907-12-01,1922-06-01,714462
10206,"Municipal Court of the City of New York, Borough of Manhattan",N.Y. Mun. Ct.,16,N.Y.,1902-11-01,1961-05-15,716323
10207,"New York County Court, Lewis County",Lewis Cty. Ct.,2,N.Y.,1916-09-01,1917-01-01,714449
10208,Irondequoit Justice Court,Irondequoit J. Ct.,2,N.Y.,1998-11-11,2005-05-18,691793
10209,"County Court of New York, Chenango County",Chenango Cty. Ct.,27,N.Y.,1865-01-01,1965-12-09,711111
10211,"County Court of New York, Nassau County",Nassau Cty. Ct,1,N.Y.,1916-10-01,1916-10-01,711134
10223,New York Supreme Court New York Special Term,N.Y. Sup. Ct.,6,N.Y.,1894-02-01,1894-04-01,705188
10230,New York Supreme Court Albany Special Term,N.Y. Sup. Ct.,3,N.Y.,1894-03-01,1894-05-01,705290
10232,Rhode Island Supreme Court,R.I.,1,R.I.,1868-03-01,1868-03-01,723116
10237,New York Superior Court Equity Term,N.Y. Super. Ct.,3,N.Y.,1893-11-01,1894-03-01,705203
10238,"County Court of New York, Fulton County",Fulton Cty. Ct.,42,N.Y.,1890-10-01,2002-10-08,735702
10257,New York Supreme Court Monroe Special Term,N.Y. Sup. Ct.,1,N.Y.,1893-10-01,1893-10-01,705371
10266,New York Supreme Court Saratoga Special Term,N.Y. Sup. Ct.,2,N.Y.,1894-01-01,1894-01-01,705399
10270,United States District Court for the District of New York,D.N.Y.,64,U.S.,1797-01-01,2004-04-27,691483
10277,New York Supreme Court Tioga Special Term,N.Y. Sup. Ct.,1,N.Y.,1894-01-01,1894-01-01,705197
10288,New York Supreme Court St. Lawrence Special Term,N.Y. Sup. Ct.,2,N.Y.,1894-02-01,1894-02-01,705274
10289,Union County Common Pleas Court,Union Cty. C.P. Ct.,1,N.J.,1932-01-01,1932-01-01,739170
10301,New York Supreme Court Oswego Special Term,N.Y. Sup. Ct.,2,N.Y.,1894-02-01,1894-03-01,705012
10302,Bayonne District Court,Bayonne Dist. Ct.,3,N.J.,1931-01-01,1938-02-14,452707
10304,Delaware County Court,Delaware Cty. Ct.,7,N.Y.,1904-01-01,1939-07-12,737821
10306,United States District Court for the District of Maine,D.P.R.,1,U.S.,1999-03-30,1999-03-30,749643
10307,United States Circuit Court for the District of Connecticut,C.C.D. Con.,2,Conn.,1871-09-01,1871-09-01,742320
10311,Oneida County Court,Oneida Cty. Ct.,36,N.Y.,1864-03-01,1962-03-20,737801
10312,Tennessee Supreme Court,Tenn.,24921,Tenn.,1802-11-01,2017-11-22,771699
10313,Troy City Court,Troy City Ct.,4,N.Y.,1926-02-26,2010-09-08,771814
10326,New York Supreme Court Cayuga Equity Term,N.Y. Sup. Ct.,1,N.Y.,1894-01-30,1894-01-30,705047
10327,Philadelphia County Court of Common Pleas,Philadelphia County C. P.,1,Pa.,1996-01-01,1996-01-01,767092
10341,New York Supreme Court Onondaga Special Term,N.Y. Sup. Ct.,1,N.Y.,1894-03-12,1894-03-12,705294
10358,New York Supreme Court Oneida Special Term,N.Y. Sup. Ct.,1,N.Y.,1894-03-19,1894-03-19,705504
10363,Franklin County Court,Franklin Cty. Ct.,10,N.Y.,1897-12-01,1939-10-26,791722
10374,Supreme Court of the State of New York,N.Y. Sup. Ct.,5757,N.Y.,1796-01-01,2017-11-22,674439
10377,Rensselaer County Court,Rensselaer Cty. Ct.,12,N.Y.,1868-10-01,2016-12-01,791749
10388,New York Surrogate's Court,N.Y. Sur. Ct,62,N.Y.,1849-03-01,1910-12-01,789133
10390,Municipal Court of New York,N.Y. Mun. Ct.,27,N.Y.,1927-02-03,1928-07-17,782734
10395,New York City Court,N.Y City Ct.,34,N.Y.,1883-03-01,2009-08-18,785552
10396,Paterson City District Court,Paterson City Dist. Ct.,1,N.J.,1932-10-11,1932-10-11,739065
10397,City Court of Buffalo,Buffalo City Ct.,6,N.Y.,1928-02-24,1928-07-31,785533
10403,Queens County Court,Queens Cty. Ct.,19,N.Y.,1869-01-01,1962-04-10,791792
10405,City Court of New York,N.Y. City Ct.,45,N.Y.,1893-02-08,1928-03-20,677931
10407,New York City Court,N.Y. Cty. Ct.,5,N.Y.,1916-04-01,1930-04-11,727809
10410,Nassau County Court,Nassau Cty. Ct.,19,N.Y.,1905-09-01,2017-09-05,865521
10427,"New York Supreme Court, Chambers",N.Y. Sup. Ct.,1,N.Y.,1892-07-01,1892-07-01,803130
10428,"County Court of New York, New York County",New York Cty. Ct.,1,N.Y.,1930-06-02,1930-06-02,801405
10430,Chenango County Court,Chenango Cty. Ct.,9,N.Y.,1865-04-01,1939-12-30,880995
10431,"New York Court of Session, Albany County",N.Y. Ct. Sess.,1,N.Y.,1888-10-01,1888-10-01,799898
10435,Tioga County Court,Tioga Cty. Ct.,5,N.Y.,1898-07-01,1929-09-03,791679
10436,Gates Town Court,Gates Town Ct.,1,N.Y.,1981-06-15,1981-06-15,779712
10437,New York Supreme Court of Errors,N.Y. Sup. Ct. Err.,1,N.Y.,1887-04-01,1887-04-01,799922
10440,City Court of Yonkers,Yonkers City Ct.,2,N.Y.,1884-04-01,1925-10-20,768784
10451,Supreme Court of United States,U.S.,166,U.S.,1888-01-01,1989-06-22,3472646
10454,United State Supreme Court,U.S.,3,U.S.,1868-12-01,1891-12-01,803116
10456,Buffalo City Court,Buffalo City Ct.,69,N.Y.,1911-02-23,2013-10-25,766651
10458,Clinton County Court,Clinton Cty. Ct.,4,N.Y.,1929-09-29,1961-12-11,791685
10462,New York Court of Sessions,N.Y. Ct. Sess.,42,N.Y.,1867-01-01,1957-01-17,796170
10480,New York Supreme Court Ulster Special Term,N.Y. Sup. Ct.,1,N.Y.,1894-03-01,1894-03-01,705304
10485,Lewis County Court,Lewis Cty. Ct.,3,N.Y.,1915-08-02,1939-10-05,865409
10486,Dauphin County Orphans' Court,Dauphin Cty. Orphans' Ct.,79,Pa.,1852-06-22,1988-05-05,814457
10487,"County Court of New York, Jefferson County",Jefferson Cty. Ct.,81,N.Y.,1901-08-01,1987-12-07,743897
10488,Village Court of Muttontown,Muttontown Vill. Ct.,1,N.Y.,1983-04-15,1983-04-15,813091
10489,Lebanon County Court of Common Pleas,Lebanon Cty. C.P.,104,Pa.,1852-04-23,2014-12-19,812873
10491,Schenectady County Court,Schenectady Cty. Ct.,6,N.Y.,1939-02-07,2010-09-10,883215
10492,Essex County Court of General Quarter Sessions,Essex Cty. Ct. Gen. Quarter Sess.,1,N.J.,1928-01-01,1928-01-01,732685
10493,Jamestown City Court,Jamestown City Ct.,6,N.Y.,1929-01-30,2017-04-28,788045
10497,Delaware County Court of Common Pleas,Delaware Cty. C.P.,160,Pa.,1811-01-01,2014-03-26,812098
10519,New York Supreme Court Kings Special Term,N.Y. Sup. Ct.,1,N.Y.,1894-03-01,1894-03-01,705355
10527,Chautauqua County Court,Chautauqua Cty. Ct.,4,N.Y.,1863-11-01,1939-01-27,883029
10528,Rome City Court,Rome City Ct.,3,N.Y.,1978-03-22,1981-05-14,779584
10529,New York City Children's Court,N.Y. Child. Ct.,3,N.Y.,1928-05-25,1957-03-01,788289
10530,"County Court of New York, Putnam County",Putnam Cty. Ct.,10,N.Y.,1930-02-05,1986-06-27,795751
10531,Essex Oyer and Terminer,Essex Oyer & Terminer,1,N.J.,1932-06-17,1932-06-17,739194
10538,Magistrates' Court of New York,N.Y. Magis. Ct.,1,N.Y.,1928-05-29,1928-05-29,785616
10540,"County Court of New York, Oswego County",Oswego Cty. Ct.,19,N.Y.,1854-01-01,1986-09-02,380933
10543,Herkimer County Court,Herkimer Cty. Ct.,9,N.Y.,1870-12-01,1962-03-07,791743
10550,Cayuga County Court,Cayuga Cty. Ct.,5,N.Y.,1898-03-01,2016-08-03,791712
10553,Madison County Court,Madison Cty. Ct.,3,N.Y.,1899-04-01,2017-02-21,883139
10557,New York Magistrate's Court,N.Y. Magis. Ct.,80,N.Y.,1911-08-01,1961-10-26,810480
10558,Garden City Police Justice's Court,Garden City Police J. Ct.,1,N.Y.,1958-09-22,1958-09-22,1032249
10566,New York Magistrates' Court,N.Y. Magis. Ct.,6,N.Y.,1938-04-11,1962-08-31,877966
10568,Washington County Court,Wash. Cty. Ct.,1,N.Y.,1929-07-25,1929-07-25,791761
10583,Rochester City Court,Rochester Cty. Ct.,2,N.Y.,1976-05-21,1985-04-25,840078
10586,Justice Court of Village of Ardsley,Ardsley J. Ct.,3,N.Y.,1983-04-29,1985-05-21,813141
10589,"County Court of New York, Genesee County",Genesee Cty. Ct.,13,N.Y.,1864-01-01,1991-08-20,822055
10591,Columbia County Court,Columbia Cty. Ct.,9,N.Y.,1896-07-01,1962-03-27,885120
10592,New York Court of Special Sessions,Ct. Spec. Sess.,6,N.Y.,1932-02-23,1934-09-06,843714
10597,Jefferson County Court,Jefferson Cty. Ct.,9,N.Y.,1901-08-01,1962-01-10,880800
